tank,date,dispersal,wattage,metacommunity,temp_mean,temp_max,temp_sd,temp_min,dispersal_date
2,2018-07-05,high,200,1,25.97,30.11,2.584243812784716,22.61,TRUE
3,2018-07-05,high,0,1,24.814930555555556,28.87,2.616672470967387,21.36,TRUE
4,2018-07-05,high,300,1,26.846041666666668,30.89,2.530956097501993,23.46,TRUE
5,2018-07-05,none,200,2,26.256180555555556,30.41,2.601517576615128,22.91,TRUE
6,2018-07-05,none,300,2,26.93958333333333,30.71,2.452847888116539,23.64,TRUE
7,2018-07-05,none,100,2,25.70284722222222,29.68,2.5726671592260164,22.26,TRUE
8,2018-07-05,none,0,2,24.679583333333333,28.74,2.6026750292136565,21.28,TRUE
9,2018-07-05,low,0,3,24.5275,28.95,2.6735057260333046,21.1,TRUE
10,2018-07-05,low,100,3,25.307222222222222,29.26,2.4643047344835063,22.09,TRUE
11,2018-07-05,low,300,3,27.287777777777777,31.4,2.3082035046337266,24.19,TRUE
12,2018-07-05,low,200,3,26.156805555555554,30.71,2.3460386647437033,23.16,TRUE
13,2018-07-05,none,300,4,26.61375,30.71,2.4578422724747084,23.42,TRUE
14,2018-07-05,none,0,4,23.955555555555556,28.23,2.6219295136434106,20.68,TRUE
15,2018-07-05,none,200,4,25.917152777777776,29.86,2.4949265059720735,22.65,TRUE
16,2018-07-05,none,100,4,24.985555555555557,28.87,2.4830439749443394,21.75,TRUE
17,2018-07-05,low,0,5,24.385694444444443,28.61,2.574671858453069,21.1,TRUE
18,2018-07-05,low,100,5,24.772430555555555,28.57,2.386429948111121,21.7,TRUE
19,2018-07-05,low,300,5,26.54277777777778,30.37,2.3744975013333627,23.46,TRUE
20,2018-07-05,low,200,5,25.79201388888889,29.9,2.4938788222817343,22.65,TRUE
21,2018-07-05,high,100,6,25.36611111111111,29.56,2.6406393883255586,22.01,TRUE
22,2018-07-05,high,200,6,26.171041666666667,30.28,2.48725470554982,22.95,TRUE
23,2018-07-05,high,0,6,24.162222222222223,28.35,2.577309119978102,20.89,TRUE
24,2018-07-05,high,300,6,27.309583333333332,31.23,2.3976074540042007,24.15,TRUE
25,2018-07-05,low,200,7,26.047013888888888,29.98,2.3924529004610795,22.99,TRUE
26,2018-07-05,low,300,7,27.13277777777778,31.31,2.4655442226632873,23.94,TRUE
27,2018-07-05,low,100,7,25.510069444444444,29.6,2.523498652603009,22.26,TRUE
28,2018-07-05,low,0,7,24.691875,29,2.6945772969875184,21.23,TRUE
29,2018-07-05,high,100,8,24.8975,29.04,2.5701104708101234,21.62,TRUE
30,2018-07-05,high,200,8,25.522708333333334,29.56,2.3817902471604273,22.52,TRUE
31,2018-07-05,high,0,8,23.680138888888887,27.75,2.5349238926275754,20.59,TRUE
32,2018-07-05,high,300,8,26.47388888888889,30.16,2.2367490492333535,23.64,TRUE
33,2018-07-05,none,0,9,23.67513888888889,27.71,2.512159516256967,20.59,TRUE
34,2018-07-05,none,100,9,24.675555555555555,28.44,2.3274575034699194,21.75,TRUE
35,2018-07-05,none,300,9,26.65590277777778,30.5,2.252580622089519,23.76,TRUE
36,2018-07-05,none,200,9,25.67527777777778,29.43,2.3291929465889645,22.73,TRUE
37,2018-07-05,high,200,10,26.069027777777777,30.03,2.435162382961521,22.95,TRUE
38,2018-07-05,high,300,10,26.726319444444446,30.67,2.339463433350243,23.76,TRUE
39,2018-07-05,high,100,10,25.248680555555556,29.3,2.5128401023063787,22.05,TRUE
40,2018-07-05,high,0,10,24.127430555555556,28.44,2.659008108490433,20.8,TRUE
41,2018-07-05,none,0,11,23.244027777777777,27.37,2.492618843410219,20.33,TRUE
42,2018-07-05,none,100,11,24.314444444444444,28.31,2.3666245112631565,21.45,TRUE
43,2018-07-05,none,300,11,26.793819444444445,30.59,2.2284639874576153,24.02,TRUE
44,2018-07-05,none,200,11,25.75722222222222,30.07,2.4872759960128827,22.73,TRUE
45,2018-07-05,low,100,12,24.900277777777777,28.65,2.347628752903824,22.01,TRUE
46,2018-07-05,low,200,12,25.775555555555556,29.9,2.4490479890839314,22.78,TRUE
47,2018-07-05,low,0,12,24.27548611111111,28.61,2.661335915090879,21.02,TRUE
48,2018-07-05,low,300,12,27.00722222222222,31.1,2.498153008478154,23.81,TRUE
1,2018-07-06,high,100,1,24.58159722222222,28.87,1.8257795205376268,22.18,NA
2,2018-07-06,high,200,1,24.95486111111111,29.47,1.914818542448618,22.56,NA
3,2018-07-06,high,0,1,24.03298611111111,27.88,1.6375591933404607,21.88,NA
4,2018-07-06,high,300,1,25.80034722222222,30.37,1.9198697556328213,23.46,NA
5,2018-07-06,none,200,2,25.210486111111113,29.64,1.8842899758509735,22.86,NA
6,2018-07-06,none,300,2,25.823958333333334,30.2,1.8385598722495153,23.55,NA
7,2018-07-06,none,100,2,24.681666666666665,28.74,1.7289440570612902,22.43,NA
8,2018-07-06,none,0,2,23.83423611111111,27.67,1.6762456300892068,21.62,NA
9,2018-07-06,low,0,3,23.67875,27.93,1.7443286223235985,21.4,NA
10,2018-07-06,low,100,3,24.438333333333333,28.61,1.7798758501530498,22.18,NA
11,2018-07-06,low,300,3,26.987986111111113,31.27,2.2762890238468114,24.02,NA
12,2018-07-06,low,200,3,26.078194444444446,30.71,2.324944289212312,23.08,NA
13,2018-07-06,none,300,4,25.629513888888887,30.33,1.9183578823672907,23.29,NA
14,2018-07-06,none,0,4,23.174097222222223,27.37,1.7680586379204448,20.89,NA
15,2018-07-06,none,200,4,25.014930555555555,29.26,1.8176600636620308,22.78,NA
16,2018-07-06,none,100,4,24.22388888888889,28.18,1.6726609223015168,22.09,NA
17,2018-07-06,low,0,5,23.699236111111112,27.71,1.6374114313787926,21.62,NA
18,2018-07-06,low,100,5,24.12847222222222,28.01,1.6545260320803024,22.01,NA
19,2018-07-06,low,300,5,25.61576388888889,29.98,1.8048480089664296,23.46,NA
20,2018-07-06,low,200,5,24.953333333333333,29.34,1.8454646732299862,22.73,NA
21,2018-07-06,high,100,6,24.480625,28.95,1.8828390327976985,22.18,NA
22,2018-07-06,high,200,6,25.278194444444445,29.77,1.84014808342154,23.12,NA
23,2018-07-06,high,0,6,23.45125,27.5,1.7029480300370272,21.28,NA
24,2018-07-06,high,300,6,26.238055555555555,30.8,1.9129519084088347,23.98,NA
25,2018-07-06,low,200,7,25.098541666666666,29.47,1.8351501791597142,22.95,NA
26,2018-07-06,low,300,7,26.087569444444444,30.84,1.9447660605092787,23.85,NA
27,2018-07-06,low,100,7,24.643055555555556,28.91,1.8156026481344907,22.35,NA
28,2018-07-06,low,0,7,23.910208333333333,28.18,1.8172735548279257,21.53,NA
29,2018-07-06,high,100,8,24.060833333333335,28.35,1.744607075003952,21.92,NA
30,2018-07-06,high,200,8,24.75486111111111,28.87,1.652500959495764,22.78,NA
31,2018-07-06,high,0,8,23.15048611111111,26.85,1.5273594975547775,21.23,NA
32,2018-07-06,high,300,8,25.71361111111111,29.9,1.710151349418418,23.64,NA
33,2018-07-06,none,0,9,23.21125,27.07,1.5941285955094646,21.15,NA
34,2018-07-06,none,100,9,24.16465277777778,27.93,1.5722136695276416,22.18,NA
35,2018-07-06,none,300,9,25.849444444444444,30.16,1.7512951362447888,23.72,NA
36,2018-07-06,none,200,9,24.976180555555555,29.08,1.6764860839116253,22.99,NA
37,2018-07-06,high,200,10,25.240277777777777,29.47,1.760906054305604,23.12,NA
38,2018-07-06,high,300,10,25.878888888888888,30.28,1.7820311783005152,23.81,NA
39,2018-07-06,high,100,10,24.36451388888889,28.7,1.8183919853522128,22.13,NA
40,2018-07-06,high,0,10,23.512430555555554,27.54,1.6966228267127512,21.32,NA
41,2018-07-06,none,0,11,22.831805555555555,26.64,1.5233587535432653,20.98,NA
42,2018-07-06,none,100,11,23.800763888888888,27.88,1.612025646545499,21.88,NA
43,2018-07-06,none,300,11,26.04423611111111,30.37,1.7497786392909926,23.94,NA
44,2018-07-06,none,200,11,25.003680555555555,29.64,1.8452360686345526,22.91,NA
45,2018-07-06,low,100,12,24.353125,28.14,1.577327326446621,22.39,NA
46,2018-07-06,low,200,12,24.999305555555555,29.26,1.7504139980942117,22.99,NA
47,2018-07-06,low,0,12,23.657708333333332,27.71,1.6825915404393434,21.53,NA
48,2018-07-06,low,300,12,26.07986111111111,30.54,1.8419786359402472,23.98,NA
1,2018-07-07,high,100,1,23.827986111111112,28.23,2.551729039438717,20.76,NA
2,2018-07-07,high,200,1,24.265069444444446,28.7,2.499513518129393,21.28,NA
3,2018-07-07,high,0,1,23.12902777777778,26.98,2.2767094766748435,20.37,NA
4,2018-07-07,high,300,1,25.11722222222222,29.47,2.484172680856528,22.13,NA
5,2018-07-07,none,200,2,24.59958333333333,29.17,2.5976917874100502,21.45,NA
6,2018-07-07,none,300,2,25.058055555555555,29.08,2.3966524666382165,22.09,NA
7,2018-07-07,none,100,2,23.891458333333333,28.01,2.4226134442683276,20.93,NA
8,2018-07-07,none,0,2,23.037916666666668,26.68,2.289290321218603,20.2,NA
9,2018-07-07,low,0,3,22.926597222222224,27.2,2.4078369026830484,20.03,NA
10,2018-07-07,low,100,3,23.72763888888889,27.71,2.3552524209920613,20.85,NA
11,2018-07-07,low,300,3,25.219583333333333,29.73,2.0595973111062476,22.65,NA
12,2018-07-07,low,200,3,24.401944444444446,29.21,2.1137115726315665,21.83,NA
13,2018-07-07,none,300,4,25.109166666666667,29.6,2.528846581935139,22.13,NA
14,2018-07-07,none,0,4,22.505555555555556,26.25,2.3353991521128026,19.65,NA
15,2018-07-07,none,200,4,24.407916666666665,28.74,2.4726237798426505,21.45,NA
16,2018-07-07,none,100,4,23.555972222222223,27.41,2.3086406012622276,20.72,NA
17,2018-07-07,low,0,5,23.052222222222223,27.11,2.3469752724076427,20.25,NA
18,2018-07-07,low,100,5,23.504166666666666,27.11,2.2551400496103655,20.72,NA
19,2018-07-07,low,300,5,25.151458333333334,29.56,2.4919846245274306,22.18,NA
20,2018-07-07,low,200,5,24.40159722222222,28.48,2.4350378475812384,21.45,NA
21,2018-07-07,high,100,6,24.044722222222223,28.57,2.6844032672683333,20.8,NA
22,2018-07-07,high,200,6,24.73763888888889,29.08,2.4261120256481474,21.75,NA
23,2018-07-07,high,0,6,22.902708333333333,27.02,2.3932434669205813,19.99,NA
24,2018-07-07,high,300,6,25.69,29.64,2.4226134532888124,22.73,NA
25,2018-07-07,low,200,7,24.606875,29.08,2.4574921746490954,21.66,NA
26,2018-07-07,low,300,7,25.539791666666666,29.98,2.445855769624243,22.56,NA
27,2018-07-07,low,100,7,24.11375,28.48,2.578824981791763,21.02,NA
28,2018-07-07,low,0,7,23.195416666666667,27.32,2.3878011288147998,20.2,NA
29,2018-07-07,high,100,8,23.568333333333335,27.88,2.505837659869925,20.55,NA
30,2018-07-07,high,200,8,24.370277777777776,28.48,2.377646466466939,21.53,NA
31,2018-07-07,high,0,8,22.637291666666666,26.47,2.2798313698988415,19.9,NA
32,2018-07-07,high,300,8,25.338472222222222,29.21,2.3360921045415397,22.48,NA
33,2018-07-07,none,0,9,22.671041666666667,26.51,2.2725638516420634,19.9,NA
34,2018-07-07,none,100,9,23.680416666666666,27.32,2.255148228269826,20.93,NA
35,2018-07-07,none,300,9,25.44673611111111,29.56,2.378704127981678,22.61,NA
36,2018-07-07,none,200,9,24.52777777777778,28.44,2.3004637551444906,21.7,NA
37,2018-07-07,high,200,10,24.702569444444446,28.83,2.3760968012961423,21.83,NA
38,2018-07-07,high,300,10,25.363611111111112,29.21,2.3251313553723842,22.52,NA
39,2018-07-07,high,100,10,23.82486111111111,27.97,2.4389230072145445,20.89,NA
40,2018-07-07,high,0,10,22.865694444444443,26.77,2.301137345055284,20.07,NA
41,2018-07-07,none,0,11,22.4775,26.42,2.3038282217918233,19.77,NA
42,2018-07-07,none,100,11,23.439166666666665,27.5,2.3395031150171235,20.63,NA
43,2018-07-07,none,300,11,25.733541666666667,30.03,2.3919271186449413,22.91,NA
44,2018-07-07,none,200,11,24.661527777777778,29.26,2.5277072503118214,21.66,NA
45,2018-07-07,low,100,12,23.865694444444443,27.71,2.2663191107117533,21.15,NA
46,2018-07-07,low,200,12,24.5475,28.95,2.436621959481317,21.62,NA
47,2018-07-07,low,0,12,23.054375,27.2,2.4450013853729247,20.12,NA
48,2018-07-07,low,300,12,25.571944444444444,30.07,2.4306778466293704,22.69,NA
1,2018-07-08,high,100,1,23.70486111111111,27.5,2.356712771100901,20.07,NA
2,2018-07-08,high,200,1,24.053958333333334,28.05,2.4332691810284075,20.33,NA
3,2018-07-08,high,0,1,22.990347222222223,26.47,2.15870150467496,19.6,NA
4,2018-07-08,high,300,1,24.936527777777776,28.78,2.3981876372125144,21.23,NA
5,2018-07-08,none,200,2,24.45923611111111,28.48,2.474380922747082,20.72,NA
6,2018-07-08,none,300,2,24.8975,28.65,2.3077629709460914,21.28,NA
7,2018-07-08,none,100,2,23.814930555555556,27.54,2.317726760815668,20.12,NA
8,2018-07-08,none,0,2,22.836180555555554,26.21,2.223387133360742,19.35,NA
9,2018-07-08,low,0,3,22.586666666666666,26.6,2.2632630073766142,19.13,NA
10,2018-07-08,low,100,3,23.380208333333332,27.02,2.2182943957517844,20.07,NA
11,2018-07-08,low,300,3,25.958958333333335,30.03,2.7085788906072787,21.96,NA
12,2018-07-08,low,200,3,24.91548611111111,29.64,2.77048399746783,20.93,NA
13,2018-07-08,none,300,4,24.831458333333334,28.7,2.2945517619922065,21.32,NA
14,2018-07-08,none,0,4,22.133541666666666,25.78,2.1770845548785904,18.79,NA
15,2018-07-08,none,200,4,24.105833333333333,27.8,2.2862491038893733,20.59,NA
16,2018-07-08,none,100,4,23.12326388888889,26.42,2.089863926329889,19.82,NA
17,2018-07-08,low,0,5,22.693402777777777,26.21,2.0894748439138664,19.52,NA
18,2018-07-08,low,100,5,23.007916666666667,26.08,2.067058947468042,19.82,NA
19,2018-07-08,low,300,5,24.749861111111112,28.27,2.240715727972197,21.36,NA
20,2018-07-08,low,200,5,23.955625,27.67,2.297060669318829,20.5,NA
21,2018-07-08,high,100,6,23.712847222222223,27.41,2.3340243055746464,20.16,NA
22,2018-07-08,high,200,6,24.274166666666666,28.01,2.2515463217888367,20.93,NA
23,2018-07-08,high,0,6,22.472430555555555,26.17,2.14505195676973,19.17,NA
24,2018-07-08,high,300,6,25.357847222222222,29.13,2.388073561082046,21.83,NA
25,2018-07-08,low,200,7,24.17527777777778,28.01,2.314038622727535,20.85,NA
26,2018-07-08,low,300,7,25.191736111111112,29.3,2.4118246958355227,21.62,NA
27,2018-07-08,low,100,7,23.838194444444444,27.54,2.311684111304664,20.25,NA
28,2018-07-08,low,0,7,22.782083333333333,26.68,2.2985297444266384,19.17,NA
29,2018-07-08,high,100,8,23.05902777777778,26.64,2.162183019961634,19.82,NA
30,2018-07-08,high,200,8,23.9125,27.41,2.144942498454987,20.76,NA
31,2018-07-08,high,0,8,22.04548611111111,25.22,1.942821763672663,19.09,NA
32,2018-07-08,high,300,8,24.86375,28.27,2.119321660508216,21.62,NA
33,2018-07-08,none,0,9,22.079722222222223,25.27,1.959929692061528,19.04,NA
34,2018-07-08,none,100,9,23.127083333333335,26.34,1.9614886151626243,20.12,NA
35,2018-07-08,none,300,9,24.920902777777776,28.44,2.1571332028452495,21.75,NA
36,2018-07-08,none,200,9,23.91722222222222,27.24,2.0743027961539484,20.85,NA
37,2018-07-08,high,200,10,24.20201388888889,27.8,2.2105394651709975,20.89,NA
38,2018-07-08,high,300,10,24.831875,28.35,2.2075287479616033,21.62,NA
39,2018-07-08,high,100,10,23.343958333333333,27.07,2.327703096304478,19.77,NA
40,2018-07-08,high,0,10,22.252569444444443,25.69,2.1619619251441775,18.87,NA
41,2018-07-08,none,0,11,21.849166666666665,24.92,1.8990868250900927,18.96,NA
42,2018-07-08,none,100,11,22.874583333333334,26.12,2.0662092837357515,19.69,NA
43,2018-07-08,none,300,11,25.122222222222224,28.53,2.1237071573388104,21.92,NA
44,2018-07-08,none,200,11,24.012013888888887,27.71,2.304942570120566,20.63,NA
45,2018-07-08,low,100,12,23.260694444444443,26.38,1.982408880357423,20.16,NA
46,2018-07-08,low,200,12,23.889166666666668,27.5,2.2183587141432706,20.76,NA
47,2018-07-08,low,0,12,22.458055555555557,25.99,2.194097701599618,19.04,NA
48,2018-07-08,low,300,12,25.076319444444444,29,2.3424297786424715,21.7,NA
1,2018-07-09,high,100,1,22.635902777777776,24.06,1.0142367092399356,21.02,NA
2,2018-07-09,high,200,1,23.150833333333335,24.71,1.0737083637327458,21.4,NA
3,2018-07-09,high,0,1,21.883333333333333,23.25,0.8945702566349628,20.46,NA
4,2018-07-09,high,300,1,24.046736111111112,25.69,1.1082644592757909,22.26,NA
5,2018-07-09,none,200,2,23.44236111111111,25.05,1.0827619346598802,21.7,NA
6,2018-07-09,none,300,2,23.976875,25.57,1.0710497228146127,22.22,NA
7,2018-07-09,none,100,2,22.690625,24.15,0.9783975901470702,21.15,NA
8,2018-07-09,none,0,2,21.798680555555556,23.21,0.9475358151636649,20.33,NA
9,2018-07-09,low,0,3,21.626527777777778,23.08,0.9767273165890523,20.03,NA
10,2018-07-09,low,100,3,22.585763888888888,24.15,1.0624010146313234,20.89,NA
11,2018-07-09,low,300,3,25.570208333333333,29.43,1.8619579396111832,22.91,NA
12,2018-07-09,low,200,3,24.470208333333332,28.65,1.8482966903596414,21.92,NA
13,2018-07-09,none,300,4,24.00979166666667,25.57,1.0892086488681727,22.22,NA
14,2018-07-09,none,0,4,21.212083333333332,22.61,0.9803573452958486,19.65,NA
15,2018-07-09,none,200,4,23.186666666666667,24.71,1.0282553626940591,21.53,NA
16,2018-07-09,none,100,4,22.256527777777777,23.59,0.9534774920753657,20.68,NA
17,2018-07-09,low,0,5,21.662847222222222,22.99,0.8866000613599228,20.25,NA
18,2018-07-09,low,100,5,22.229375,23.64,0.9734217771827932,20.68,NA
19,2018-07-09,low,300,5,24.03013888888889,25.65,1.0888069984509094,22.26,NA
20,2018-07-09,low,200,5,23.20138888888889,24.75,1.0655079297720638,21.49,NA
21,2018-07-09,high,100,6,22.78902777777778,24.32,1.0705049585853705,21.06,NA
22,2018-07-09,high,200,6,23.574930555555557,25.22,1.0753896652872776,21.83,NA
23,2018-07-09,high,0,6,21.56826388888889,23.03,0.9723242501132002,20.03,NA
24,2018-07-09,high,300,6,24.744305555555556,26.42,1.1321275551313998,22.91,NA
25,2018-07-09,low,200,7,23.474930555555556,25.09,1.0798096157807435,21.75,NA
26,2018-07-09,low,300,7,24.63201388888889,26.42,1.1806816686147676,22.78,NA
27,2018-07-09,low,100,7,22.891180555555554,24.41,1.024158188535221,21.28,NA
28,2018-07-09,low,0,7,21.794375,23.34,0.9935848204630273,20.2,NA
29,2018-07-09,high,100,8,22.16861111111111,23.64,0.9987135859338387,20.55,NA
30,2018-07-09,high,200,8,23.198680555555555,24.62,1.0001602994092365,21.53,NA
31,2018-07-09,high,0,8,21.192708333333332,22.48,0.8783799604357473,19.77,NA
32,2018-07-09,high,300,8,24.232916666666668,25.69,1.0367552091194743,22.52,NA
33,2018-07-09,none,0,9,21.233333333333334,22.56,0.9025891273814087,19.77,NA
34,2018-07-09,none,100,9,22.37263888888889,23.72,0.922031798756224,20.85,NA
35,2018-07-09,none,300,9,24.36138888888889,25.91,1.0681561206385042,22.61,NA
36,2018-07-09,none,200,9,23.281041666666667,24.71,1.004374152799239,21.62,NA
37,2018-07-09,high,200,10,23.509027777777778,25.05,1.033987677250323,21.83,NA
38,2018-07-09,high,300,10,24.2775,25.82,1.053175351818643,22.56,NA
39,2018-07-09,high,100,10,22.579027777777778,24.11,1.0321281696880273,20.93,NA
40,2018-07-09,high,0,10,21.435069444444444,22.82,0.9451480784769337,19.95,NA
41,2018-07-09,none,0,11,21.064652777777777,22.39,0.8949851842305716,19.65,NA
42,2018-07-09,none,100,11,22.165347222222223,23.46,0.9489515106172283,20.63,NA
43,2018-07-09,none,300,11,24.571597222222223,26.04,1.0619836717921183,22.78,NA
44,2018-07-09,none,200,11,23.413194444444443,24.97,1.0665358948829682,21.66,NA
45,2018-07-09,low,100,12,22.52201388888889,23.81,0.9018516925360985,21.06,NA
46,2018-07-09,low,200,12,23.304861111111112,24.88,1.0586275493615722,21.53,NA
47,2018-07-09,low,0,12,21.56173611111111,22.95,0.9440511793204749,20.07,NA
48,2018-07-09,low,300,12,24.417083333333334,26.12,1.0799565356444296,22.69,NA
1,2018-07-10,high,100,1,21.872569444444444,25.05,1.8654041150984588,19.56,NA
2,2018-07-10,high,200,1,22.595277777777778,25.87,1.8779526660718089,20.37,NA
3,2018-07-10,high,0,1,21.014583333333334,23.76,1.5918985784013013,19,NA
4,2018-07-10,high,300,1,23.50638888888889,26.81,1.8993957858235742,21.23,NA
5,2018-07-10,none,200,2,22.855486111111112,26.3,1.9697462936490604,20.55,NA
6,2018-07-10,none,300,2,23.38736111111111,26.34,1.780144956033374,21.23,NA
7,2018-07-10,none,100,2,21.90326388888889,24.92,1.769631872690113,19.73,NA
8,2018-07-10,none,0,2,20.91576388888889,23.42,1.5906877519743698,18.92,NA
9,2018-07-10,low,0,3,20.843888888888888,23.94,1.6399757422353647,18.83,NA
10,2018-07-10,low,100,3,21.94236111111111,24.58,1.685841072116562,19.9,NA
11,2018-07-10,low,300,3,23.876805555555556,27.11,1.5952068295552866,21.88,NA
12,2018-07-10,low,200,3,22.87375,25.99,1.5633708761850138,20.98,NA
13,2018-07-10,none,300,4,23.618472222222223,27.07,1.9248148832776968,21.36,NA
14,2018-07-10,none,0,4,20.55173611111111,23.08,1.6154262161874218,18.53,NA
15,2018-07-10,none,200,4,22.67590277777778,25.95,1.869342808565696,20.5,NA
16,2018-07-10,none,100,4,21.67326388888889,24.45,1.6685753857670222,19.65,NA
17,2018-07-10,low,0,5,20.97826388888889,23.89,1.6303117938787957,18.96,NA
18,2018-07-10,low,100,5,21.651944444444446,24.28,1.6428234597694669,19.65,NA
19,2018-07-10,low,300,5,23.623819444444443,26.85,1.8698962225898081,21.45,NA
20,2018-07-10,low,200,5,22.697291666666665,25.44,1.7692376054519798,20.59,NA
21,2018-07-10,high,100,6,22.21902777777778,25.44,1.965047489397301,19.9,NA
22,2018-07-10,high,200,6,23.078819444444445,26.34,1.7933418024232224,20.93,NA
23,2018-07-10,high,0,6,20.857916666666668,23.89,1.6459948741943655,18.83,NA
24,2018-07-10,high,300,6,24.276527777777776,27.15,1.857941307286348,22.01,NA
25,2018-07-10,low,200,7,22.99326388888889,26.42,1.8643624418259084,20.8,NA
26,2018-07-10,low,300,7,24.142152777777778,27.15,1.8497261801495617,21.92,NA
27,2018-07-10,low,100,7,22.14673611111111,25.31,1.9066317204138477,19.9,NA
28,2018-07-10,low,0,7,20.976875,23.89,1.6829787398571583,18.83,NA
29,2018-07-10,high,100,8,21.68875,24.79,1.8146243037158858,19.56,NA
